GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),STARTYEAR,ENDYEAR,WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/60,PUBLISHED,Published,,1989,1989,,SEAR,South-East Asia,,WB_LMI,1989,1989,Lower-middle-income,,IND,India,,165771,165771.00000,,,,,
WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/60,PUBLISHED,Published,,1990,1990,,SEAR,South-East Asia,,WB_LMI,1990,1990,Lower-middle-income,,IND,India,,89612,89612.00000,,,,,
WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/60,PUBLISHED,Published,,1991,1991,,SEAR,South-East Asia,,WB_LMI,1991,1991,Lower-middle-income,,IND,India,,77859,77859.00000,,,,,
WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/60,PUBLISHED,Published,,2005,2005,,SEAR,South-East Asia,,WB_LMI,2005,2005,Lower-middle-income,,IND,India,,36711,36711.00000,,,,,
WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/60,PUBLISHED,Published,,2006,2006,,SEAR,South-East Asia,,WB_LMI,2006,2006,Lower-middle-income,,IND,India,,64185,64185.00000,,,,,
WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/60,PUBLISHED,Published,,2007,2007,,SEAR,South-East Asia,,WB_LMI,2007,2007,Lower-middle-income,,IND,India,,41144,41144.00000,,,,,
WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/60,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,WB_LMI,2008,2008,Lower-middle-income,,IND,India,,44258,44258.00000,,,,,
WHS3_54,Number of reported cases of tuberculosis (DOTS),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/56,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,,2008,2008,,,IND,India,,615977,615977.00000,,,,,
CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,PUBLISHED,Published,,1971,1971,,SEAR,South-East Asia,,,1971,1971,,,IND,India,,10478,10478.00000,,,,,
CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,PUBLISHED,Published,,1977,1977,,SEAR,South-East Asia,,,1977,1977,,,IND,India,,289,289.00000,,,,,
CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,PUBLISHED,Published,,1980,1980,,SEAR,South-East Asia,,,1980,1980,,,IND,India,,307,307.00000,,,,,
CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,PUBLISHED,Published,,1987,1987,,SEAR,South-East Asia,,,1987,1987,,,IND,India,,240,240.00000,,,,,
CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,PUBLISHED,Published,,1989,1989,,SEAR,South-East Asia,,,1989,1989,,,IND,India,,93,93.00000,,,,,
CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,PUBLISHED,Published,,1991,1991,,SEAR,South-East Asia,,,1991,1991,,,IND,India,,149,149.00000,,,,,
CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,PUBLISHED,Published,,1950,1950,,SEAR,South-East Asia,,,1950,1950,,,IND,India,,396,396.00000,,,,,
CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,PUBLISHED,Published,,1957,1957,,SEAR,South-East Asia,,,1957,1957,,,IND,India,,49715,49715.00000,,,,,
CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,PUBLISHED,Published,,1961,1961,,SEAR,South-East Asia,,,1961,1961,,,IND,India,,26946,26946.00000,,,,,
CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,PUBLISHED,Published,,1997,1997,,SEAR,South-East Asia,,,1997,1997,,,IND,India,,16,16.00000,,,,,
CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,PUBLISHED,Published,,1998,1998,,SEAR,South-East Asia,,,1998,1998,,,IND,India,,11,11.00000,,,,,
CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,PUBLISHED,Published,,2000,2000,,SEAR,South-East Asia,,,2000,2000,,,IND,India,,20,20.00000,,,,,
CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,PUBLISHED,Published,,2002,2002,,SEAR,South-East Asia,,,2002,2002,,,IND,India,,10,10.00000,,,,,
CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,,2010,2010,,,IND,India,,9,9.00000,,,,,
CHOLERA_0000000001,Number of reported cases of cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/42,PUBLISHED,Published,,1960,1960,,SEAR,South-East Asia,,,1960,1960,,,IND,India,,14621,,,,,,
CHOLERA_0000000001,Number of reported cases of cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/42,PUBLISHED,Published,,1973,1973,,SEAR,South-East Asia,,,1973,1973,,,IND,India,,41611,,,,,,
CHOLERA_0000000001,Number of reported cases of cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/42,PUBLISHED,Published,,1980,1980,,SEAR,South-East Asia,,,1980,1980,,,IND,India,,8344,,,,,,
CHOLERA_0000000001,Number of reported cases of cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/42,PUBLISHED,Published,,1983,1983,,SEAR,South-East Asia,,,1983,1983,,,IND,India,,8542,,,,,,
CHOLERA_0000000001,Number of reported cases of cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/42,PUBLISHED,Published,,1984,1984,,SEAR,South-East Asia,,,1984,1984,,,IND,India,,2527,,,,,,
CHOLERA_0000000001,Number of reported cases of cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/42,PUBLISHED,Published,,1987,1987,,SEAR,South-East Asia,,,1987,1987,,,IND,India,,11934,,,,,,
CHOLERA_0000000001,Number of reported cases of cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/42,PUBLISHED,Published,,1988,1988,,SEAR,South-East Asia,,,1988,1988,,,IND,India,,17162,,,,,,
CHOLERA_0000000001,Number of reported cases of cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/42,PUBLISHED,Published,,1989,1989,,SEAR,South-East Asia,,,1989,1989,,,IND,India,,5640,,,,,,
CHOLERA_0000000001,Number of reported cases of cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/42,PUBLISHED,Published,,1991,1991,,SEAR,South-East Asia,,,1991,1991,,,IND,India,,6993,,,,,,
CHOLERA_0000000001,Number of reported cases of cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/42,PUBLISHED,Published,,1996,1996,,SEAR,South-East Asia,,,1996,1996,,,IND,India,,4396,,,,,,
CHOLERA_0000000001,Number of reported cases of cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/42,PUBLISHED,Published,,1981,1981,,SEAR,South-East Asia,,,1981,1981,,,IND,India,,4681,,,,,,
CHOLERA_0000000001,Number of reported cases of cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/42,PUBLISHED,Published,,1950,1950,,SEAR,South-East Asia,,,1950,1950,,,IND,India,,625,,,,,,
CHOLERA_0000000001,Number of reported cases of cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/42,PUBLISHED,Published,,1953,1953,,SEAR,South-East Asia,,,1953,1953,,,IND,India,,213225,,,,,,
CHOLERA_0000000001,Number of reported cases of cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/42,PUBLISHED,Published,,1956,1956,,SEAR,South-East Asia,,,1956,1956,,,IND,India,,39829,,,,,,
CHOLERA_0000000001,Number of reported cases of cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/42,PUBLISHED,Published,,1959,1959,,SEAR,South-East Asia,,,1959,1959,,,IND,India,,14852,,,,,,
CHOLERA_0000000001,Number of reported cases of cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/42,PUBLISHED,Published,,1963,1963,,SEAR,South-East Asia,,,1963,1963,,,IND,India,,44839,,,,,,
CHOLERA_0000000001,Number of reported cases of cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/42,PUBLISHED,Published,,1970,1970,,SEAR,South-East Asia,,,1970,1970,,,IND,India,,15067,,,,,,
CHOLERA_0000000001,Number of reported cases of cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/42,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,,2008,2008,,,IND,India,,2680,,,,,,
CHOLERA_0000000001,Number of reported cases of cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/42,PUBLISHED,Published,,2000,2000,,SEAR,South-East Asia,,,2000,2000,,,IND,India,,4053,,,,,,
CHOLERA_0000000001,Number of reported cases of cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/42,PUBLISHED,Published,,2001,2001,,SEAR,South-East Asia,,,2001,2001,,,IND,India,,4081,,,,,,
CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,PUBLISHED,Published,,1991,1991,,SEAR,South-East Asia,,,1991,1991,,,IND,India,,2.13,,,,,,
CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,PUBLISHED,Published,,1996,1996,,SEAR,South-East Asia,,,1996,1996,,,IND,India,,0.77,,,,,,
CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,PUBLISHED,Published,,1982,1982,,SEAR,South-East Asia,,,1982,1982,,,IND,India,,4.57,,,,,,
CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,PUBLISHED,Published,,1985,1985,,SEAR,South-East Asia,,,1985,1985,,,IND,India,,2.67,,,,,,
CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,PUBLISHED,Published,,1951,1951,,SEAR,South-East Asia,,,1951,1951,,,IND,India,,47.87,,,,,,
CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,PUBLISHED,Published,,1954,1954,,SEAR,South-East Asia,,,1954,1954,,,IND,India,,87.46,,,,,,
CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,PUBLISHED,Published,,1958,1958,,SEAR,South-East Asia,,,1958,1958,,,IND,India,,74.52,,,,,,
CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,PUBLISHED,Published,,1962,1962,,SEAR,South-East Asia,,,1962,1962,,,IND,India,,53.13,,,,,,
CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,PUBLISHED,Published,,1970,1970,,SEAR,South-East Asia,,,1970,1970,,,IND,India,,22.7,,,,,,
CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,,2008,2008,,,IND,India,,0.04,,,,,,
CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,PUBLISHED,Published,,2007,2007,,SEAR,South-East Asia,,,2007,2007,,,IND,India,,0.11,,,,,,
CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,PUBLISHED,Published,,2006,2006,,SEAR,South-East Asia,,,2006,2006,,,IND,India,,0.15,,,,,,
CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,PUBLISHED,Published,,2005,2005,,SEAR,South-East Asia,,,2005,2005,,,IND,India,,0.19,,,,,,
CHOLERA_0000000001,Number of reported cases of cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/42,PUBLISHED,Published,,2013,2013,,SEAR,South-East Asia,,,2013,2013,,,IND,India,,6008,6008.00000,,,,,
CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,PUBLISHED,Published,,2013,2013,,SEAR,South-East Asia,,,2013,2013,,,IND,India,,54,54.00000,,,,,
CHOLERA_0000000001,Number of reported cases of cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/42,PUBLISHED,Published,,2014,2014,,SEAR,South-East Asia,,,2014,2014,,,IND,India,,4031,4031.00000,,,,,
WHS3_45,Number of new leprosy cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/47,PUBLISHED,Published,,2017,2017,,SEAR,South-East Asia,,,2017,2017,,,IND,India,,126164,126164.00000,,,,,
WHS3_49,Poliomyelitis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/51,PUBLISHED,Published,,2011,2011,,SEAR,South-East Asia,,,2011,2011,,,IND,India,,1,1.00000,,,,,
WHS3_49,Poliomyelitis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/51,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,,2010,2010,,,IND,India,,44,44.00000,,,,,
WHS3_49,Poliomyelitis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/51,PUBLISHED,Published,,2009,2009,,SEAR,South-East Asia,,,2009,2009,,,IND,India,,756,756.00000,,,,,
WHS3_49,Poliomyelitis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/51,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,,2008,2008,,,IND,India,,559,559.00000,,,,,
WHS3_49,Poliomyelitis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/51,PUBLISHED,Published,,1994,1994,,SEAR,South-East Asia,,,1994,1994,,,IND,India,,4791,4791.00000,,,,,
WHS3_49,Poliomyelitis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/51,PUBLISHED,Published,,1993,1993,,SEAR,South-East Asia,,,1993,1993,,,IND,India,,4237,4237.00000,,,,,
WHS3_49,Poliomyelitis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/51,PUBLISHED,Published,,1992,1992,,SEAR,South-East Asia,,,1992,1992,,,IND,India,,9395,9395.00000,,,,,
WHS3_49,Poliomyelitis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/51,PUBLISHED,Published,,1991,1991,,SEAR,South-East Asia,,,1991,1991,,,IND,India,,5896,5896.00000,,,,,
WHS3_45,Number of new leprosy cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/47,PUBLISHED,Published,,2018,2018,,SEAR,South-East Asia,,,2018,2018,,,IND,India,,120334,120334.00000,,,,,
WHS3_45,Number of new leprosy cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/47,PUBLISHED,Published,,2005,2005,,SEAR,South-East Asia,,,2005,2005,,,IND,India,,161457,161457.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/43,PUBLISHED,Published,,1977,1977,,SEAR,South-East Asia,,WB_LMI,1977,1977,Lower-middle-income,,IND,India,,24396,24396.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/43,PUBLISHED,Published,,1978,1978,,SEAR,South-East Asia,,WB_LMI,1978,1978,Lower-middle-income,,IND,India,,26653,26653.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/43,PUBLISHED,Published,,1979,1979,,SEAR,South-East Asia,,WB_LMI,1979,1979,Lower-middle-income,,IND,India,,31345,31345.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/43,PUBLISHED,Published,,1980,1980,,SEAR,South-East Asia,,WB_LMI,1980,1980,Lower-middle-income,,IND,India,,39231,39231.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/43,PUBLISHED,Published,,1994,1994,,SEAR,South-East Asia,,WB_LMI,1994,1994,Lower-middle-income,,IND,India,,3040,3040.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/43,PUBLISHED,Published,,1995,1995,,SEAR,South-East Asia,,WB_LMI,1995,1995,Lower-middle-income,,IND,India,,2123,2123.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/43,PUBLISHED,Published,,1996,1996,,SEAR,South-East Asia,,WB_LMI,1996,1996,Lower-middle-income,,IND,India,,2504,2504.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/43,PUBLISHED,Published,,1997,1997,,SEAR,South-East Asia,,WB_LMI,1997,1997,Lower-middle-income,,IND,India,,1326,1326.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/43,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,WB_LMI,2010,2010,Lower-middle-income,,IND,India,,3434,3434.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/43,PUBLISHED,Published,,2011,2011,,SEAR,South-East Asia,,WB_LMI,2011,2011,Lower-middle-income,,IND,India,,4233,4233.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/43,PUBLISHED,Published,,2012,2012,,SEAR,South-East Asia,,WB_LMI,2012,2012,Lower-middle-income,,IND,India,,2525,2525.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/43,PUBLISHED,Published,,2013,2013,,SEAR,South-East Asia,,WB_LMI,2013,2013,Lower-middle-income,,IND,India,,3133,3133.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/43,PUBLISHED,Published,,2014,2014,,SEAR,South-East Asia,,WB_LMI,2014,2014,Lower-middle-income,,IND,India,,6094,6094.00000,,,,,
WHS3_42,Japanese encephalitis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/44,PUBLISHED,Published,,2009,2009,,SEAR,South-East Asia,,WB_LMI,2009,2009,Lower-middle-income,,IND,India,,653,653.00000,,,,,
WHS3_42,Japanese encephalitis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/44,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,WB_LMI,2010,2010,Lower-middle-income,,IND,India,,555,555.00000,,,,,
WHS3_42,Japanese encephalitis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/44,PUBLISHED,Published,,2011,2011,,SEAR,South-East Asia,,WB_LMI,2011,2011,Lower-middle-income,,IND,India,,1214,1214.00000,,,,,
WHS3_42,Japanese encephalitis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/44,PUBLISHED,Published,,2013,2013,,SEAR,South-East Asia,,WB_LMI,2013,2013,Lower-middle-income,,IND,India,,1078,1078.00000,,,,,
WHS3_43,Pertussis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/45,PUBLISHED,Published,,1974,1974,,SEAR,South-East Asia,,WB_LMI,1974,1974,Lower-middle-income,,IND,India,,243288,243288.00000,,,,,
WHS3_43,Pertussis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/45,PUBLISHED,Published,,1975,1975,,SEAR,South-East Asia,,WB_LMI,1975,1975,Lower-middle-income,,IND,India,,345457,345457.00000,,,,,
WHS3_43,Pertussis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/45,PUBLISHED,Published,,1976,1976,,SEAR,South-East Asia,,WB_LMI,1976,1976,Lower-middle-income,,IND,India,,373814,373814.00000,,,,,
WHS3_43,Pertussis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/45,PUBLISHED,Published,,1990,1990,,SEAR,South-East Asia,,WB_LMI,1990,1990,Lower-middle-income,,IND,India,,112416,112416.00000,,,,,
WHS3_43,Pertussis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/45,PUBLISHED,Published,,1991,1991,,SEAR,South-East Asia,,WB_LMI,1991,1991,Lower-middle-income,,IND,India,,73520,73520.00000,,,,,
WHS3_43,Pertussis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/45,PUBLISHED,Published,,1992,1992,,SEAR,South-East Asia,,WB_LMI,1992,1992,Lower-middle-income,,IND,India,,63308,63308.00000,,,,,
WHS3_43,Pertussis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/45,PUBLISHED,Published,,1993,1993,,SEAR,South-East Asia,,WB_LMI,1993,1993,Lower-middle-income,,IND,India,,47612,47612.00000,,,,,
WHS3_43,Pertussis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/45,PUBLISHED,Published,,2007,2007,,SEAR,South-East Asia,,WB_LMI,2007,2007,Lower-middle-income,,IND,India,,46674,46674.00000,,,,,
WHS3_43,Pertussis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/45,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,WB_LMI,2008,2008,Lower-middle-income,,IND,India,,43697,43697.00000,,,,,
WHS3_43,Pertussis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/45,PUBLISHED,Published,,2009,2009,,SEAR,South-East Asia,,WB_LMI,2009,2009,Lower-middle-income,,IND,India,,60385,60385.00000,,,,,
WHS3_43,Pertussis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/45,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,WB_LMI,2010,2010,Lower-middle-income,,IND,India,,40508,40508.00000,,,,,
WHS3_43,Pertussis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/45,PUBLISHED,Published,,2011,2011,,SEAR,South-East Asia,,WB_LMI,2011,2011,Lower-middle-income,,IND,India,,39091,39091.00000,,,,,
WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/48,PUBLISHED,Published,,1979,1979,,SEAR,South-East Asia,,WB_LMI,1979,1979,Lower-middle-income,,IND,India,,42378,42378.00000,,,,,
WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/48,PUBLISHED,Published,,1980,1980,,SEAR,South-East Asia,,WB_LMI,1980,1980,Lower-middle-income,,IND,India,,45948,45948.00000,,,,,
WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/48,PUBLISHED,Published,,1981,1981,,SEAR,South-East Asia,,WB_LMI,1981,1981,Lower-middle-income,,IND,India,,41161,41161.00000,,,,,
WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/48,PUBLISHED,Published,,1982,1982,,SEAR,South-East Asia,,WB_LMI,1982,1982,Lower-middle-income,,IND,India,,41726,41726.00000,,,,,
WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/48,PUBLISHED,Published,,1997,1997,,SEAR,South-East Asia,,WB_LMI,1997,1997,Lower-middle-income,,IND,India,,7323,7323.00000,,,,,
WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/48,PUBLISHED,Published,,1998,1998,,SEAR,South-East Asia,,WB_LMI,1998,1998,Lower-middle-income,,IND,India,,6705,6705.00000,,,,,
WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/48,PUBLISHED,Published,,1999,1999,,SEAR,South-East Asia,,WB_LMI,1999,1999,Lower-middle-income,,IND,India,,2125,2125.00000,,,,,
WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/48,PUBLISHED,Published,,2000,2000,,SEAR,South-East Asia,,WB_LMI,2000,2000,Lower-middle-income,,IND,India,,8997,8997.00000,,,,,
WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/48,PUBLISHED,Published,,2001,2001,,SEAR,South-East Asia,,WB_LMI,2001,2001,Lower-middle-income,,IND,India,,5764,5764.00000,,,,,
WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/48,PUBLISHED,Published,,2014,2014,,SEAR,South-East Asia,,WB_LMI,2014,2014,Lower-middle-income,,IND,India,,5017,5017.00000,,,,,
WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/48,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,WB_LMI,2015,2015,Lower-middle-income,,IND,India,,2268,2268.00000,,,,,
WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/48,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,WB_LMI,2016,2016,Lower-middle-income,,IND,India,,3781,3781.00000,,,,,
WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/48,PUBLISHED,Published,,2017,2017,,SEAR,South-East Asia,,WB_LMI,2017,2017,Lower-middle-income,,IND,India,,4946,4946.00000,,,,,
WHS3_56,Neonatal tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/58,PUBLISHED,Published,,1996,1996,,SEAR,South-East Asia,,WB_LMI,1996,1996,Lower-middle-income,,IND,India,,1313,1313.00000,,,,,
WHS3_56,Neonatal tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/58,PUBLISHED,Published,,1997,1997,,SEAR,South-East Asia,,WB_LMI,1997,1997,Lower-middle-income,,IND,India,,3011,3011.00000,,,,,
WHS3_56,Neonatal tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/58,PUBLISHED,Published,,1998,1998,,SEAR,South-East Asia,,WB_LMI,1998,1998,Lower-middle-income,,IND,India,,2049,2049.00000,,,,,
